company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
AGAT LABORATORIES - CALGARY - 2420,,TNI03036,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03043,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03050,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03058,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03068,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03076,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03088,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03096,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03105,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03113,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES - CALGARY - 2420,,TNI03121,,Calgary,Alberta,,,env_labs,,,,,,,,
AGAT LABORATORIES INC,,TNI02519,,ST-LAURENT,Not Applicable,,,env_labs,,,,,,,,
AGQ USA,,TNI02648,,Oxnard,California,,,env_labs,,,,,,,,
AIR CHEK,,TNI01701,,MILLS RIVER,North Carolina,,,env_labs,,,,,,,,
"Air Hygiene International, Inc.",,TNI02280,,Broken Arrow,Oklahoma,,,env_labs,,,,,,,,
Air Technology Laboratories Inc,,TNI00258,,City of Industry,California,,,env_labs,,,,,,,,
AIRNOVA INC,,TNI01274,,PENNSAUKEN,New Jersey,,,env_labs,,,,,,,,
AKRON (V) SEWAGE PLANT,,TNI01589,,AKRON,New York,,,env_labs,,,,,,,,
Alabama Power Company General Testing Laboratory,,TNI02392,,Calera,Alabama,,,env_labs,,,,,,,,
"Alamo Analytical Laboratories, Ltd.",,TNI00144,,San Antonio,Texas,,,env_labs,,,,,,,,
"Alamo Analytical Laboratories, Ltd. - El Paso",,TNI02256,,El Paso,Texas,,,env_labs,,,,,,,,
ALBANY COUNTY WATER PURIFICATION DISTRICT,,TNI01453,,MENANDS,New York,,,env_labs,,,,,,,,
ALBANY WATER QUALITY LAB,,TNI01433,,SELKIRK,New York,,,env_labs,,,,,,,,
Albert Lea Wastewater Treatment Plant,,TNI01098,,Albert Lea,Minnesota,,,env_labs,,,,,,,,
ALBION (V) WATER PLANT,,TNI01698,,WATERPORT,New York,,,env_labs,,,,,,,,
Albion Environmental,,TNI00050,,Bryan,Texas,,,env_labs,,,,,,,,
"Alexin Analytical Laboratories, Inc.",,TNI00196,,Tigard,Oregon,,,env_labs,,,,,,,,
ALLAB INC,,TNI02836,,BROOKLYN,New York,,,env_labs,,,,,,,,
ALLEGANY COUNTY COMMUNITY ENVIRONMENTAL LABORATORY,,TNI02587,,BELMONT,New York,,,env_labs,,,,,,,,
Alliance Source Testing LLC - Mobile Unit,,TNI02595,,Decatur,Alabama,,,env_labs,,,,,,,,
Alliance Technical Group,,TNI02400,,Decatur,Alabama,,,env_labs,,,,,,,,
Alliance Technical Group,,TNI00203,,Tigard,Oregon,,,env_labs,,,,,,,,
"Alliance Technical Group - Carrollton, Texas",,TNI00167,,Carrollton,Texas,,,env_labs,,,,,,,,
Alliance Technical Group - Greenville,,TNI00551,,Greenville,South Carolina,,,env_labs,,,,,,,,
"ALLIANCE TECHNICAL GROUP, LLC",,TNI01322,,WILMINGTON,North Carolina,,,env_labs,,,,,,,,
"ALLIANCE TECHNICAL GROUP, LLC - NEWARK",,TNI01285,,MOUNTAINSIDE,New Jersey,,,env_labs,,,,,,,,
"Alliance Technical Group, LLC - Seattle",,TNI02227,,Seattle,Washington,,,env_labs,,,,,,,,
"Alliance Technical Group, LLC DBA Interpoll Laboratories",,TNI01088,,Circle Pines,Minnesota,,,env_labs,,,,,,,,
"Alliance Technical Group, LLC-Akron",,TNI00583,,Cuyahoga Falls,Ohio,,,env_labs,,,,,,,,
"Alpha Analytical, Inc.",,TNI00197,,Sparks,Nevada,,,env_labs,,,,,,,,
ALPHA LABS LLC,,TNI01800,,LONG ISLAND CITY,New York,,,env_labs,,,,,,,,
ALS Environmental,,TNI01683,,Cincinnati,Ohio,,,env_labs,,,,,,,,
ALS Environmental,,TNI02019,,Holland,Michigan,,,env_labs,,,,,,,,
ALS Environmental - Irvine,,TNI02924,,Irvine,California,,,env_labs,,,,,,,,
ALS Environmental - Irvine,,TNI02930,,Irvine,California,,,env_labs,,,,,,,,
ALS Environmental - Jacksonville,,TNI00369,,Jacksonville,Florida,,,env_labs,,,,,,,,
ALS Environmental - Middletown,,TNI02116,,Middletown,Pennsylvania,,,env_labs,,,,,,,,
ALS ENVIRONMENTAL - NEWTOWN,,TNI01756,,NEWTOWN,Connecticut,,,env_labs,,,,,,,,
ALS ENVIRONMENTAL - QUEENS,,TNI02476,,RICHMOND HILL,New York,,,env_labs,,,,,,,,
ALS ENVIRONMENTAL - ROCHESTER,,TNI01454,,ROCHESTER,New York,,,env_labs,,,,,,,,
ALS Environmental - Simi Valley,,TNI01213,,Simi Valley,California,,,env_labs,,,,,,,,
ALS ENVIRONMENTAL - STRATFORD,,TNI01615,,STRATFORD,Connecticut,,,env_labs,,,,,,,,
ALS ENVIRONMENTAL - TOMS RIVER,,TNI03009,,TOMS RIVER,New Jersey,,,env_labs,,,,,,,,
ALS Environmental - Valparaiso,,TNI02447,,Valparaiso,Indiana,,,env_labs,,,,,,,,
ALS Environmental Burlington - CANADA,,TNI01293,,Burlington,Ontario,,,env_labs,,,,,,,,
ALS Environmental Holland MI,,TNI02268,,Holland,Michigan,,,env_labs,,,,,,,,
"ALS Environmental, Kelso",,TNI00372,,Kelso,Washington,,,env_labs,,,,,,,,
"ALS Laboratory Group, Environmental Services Division (Houston, Texas)",,TNI00037,,Houston,Texas,,,env_labs,,,,,,,,
"Alternative Technologies, Inc.",,TNI02155,,Burnsville,Minnesota,,,env_labs,,,,,,,,
AMA ANALYTICAL SERVICES INC,,TNI01623,,LANHAM,Maryland,,,env_labs,,,,,,,,
"AMBIENT GROUP, INC.",,TNI01616,,NEW YORK,New York,,,env_labs,,,,,,,,
"AMERICA SCIENCE TEAM NEW YORK, INC",,TNI01708,,NEW YORK,New York,,,env_labs,,,,,,,,
AMERICAN ANALYTICAL LABORATORIES LLC.,,TNI01695,,FARMINGDALE,New York,,,env_labs,,,,,,,,
American Analytics Inc.,,TNI02232,,Chatsworth,California,,,env_labs,,,,,,,,
American Bottoms Regional Wastewater Treatment Facility,,TNI02020,,Sauget,Illinois,,,env_labs,,,,,,,,
American Electric Power Dolan Chemical Laboratory,,TNI02223,,Groveport,Ohio,,,env_labs,,,,,,,,
American Radiation Services (ARS),,TNI00266,,Port Allen,Louisiana,,,env_labs,,,,,,,,
"American Testing Technologies, Inc.",,TNI02164,,Akron,Ohio,,,env_labs,,,,,,,,
American Water Central Laboratory,,TNI02194,,Belleville,Illinois,,,env_labs,,,,,,,,
American West Analytical Laboratories,,TNI01955,,Salt Lake City,Utah,,,env_labs,,,,,,,,
AMERISCI RICHMOND,,TNI01636,,MIDLOTHIAN,Virginia,,,env_labs,,,,,,,,
AMHERST (T) WPCF,,TNI01426,,AMHERST,New York,,,env_labs,,,,,,,,
AMSTERDAM WATER TREATMENT,,TNI01604,,AMSTERDAM,New York,,,env_labs,,,,,,,,
"Analytical Environmental Laboratory, LLC",,TNI00068,,Tyler,Texas,,,env_labs,,,,,,,,
"Analytical Food Laboratories, Inc.",,TNI00182,,Grand Prairie,Texas,,,env_labs,,,,,,,,
"Analytical Laboratories, Inc.",,TNI02545,,Boise,Idaho,,,env_labs,,,,,,,,
Analytical Laboratory Group,,TNI00198,,Eugene,Oregon,,,env_labs,,,,,,,,
"Analytical Resources, LLC",,TNI00199,,Tukwila,Washington,,,env_labs,,,,,,,,
Analytical Services Corporation,,TNI00270,,Niceville,Florida,,,env_labs,,,,,,,,
"Analytical Services, Inc.",,TNI00273,,Williston,Vermont,,,env_labs,,,,,,,,
"Anatek Labs, Inc.",,TNI00274,,Moscow,Idaho,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Spokane",,TNI02364,,Spokane,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02783,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02858,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02861,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02865,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02871,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02876,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02880,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02884,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02892,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02897,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02903,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02907,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02911,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02915,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02920,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02926,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02932,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02937,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02943,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02948,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02954,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02960,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02965,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02974,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02984,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02991,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI02998,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03005,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03014,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03025,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03033,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03041,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03048,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03056,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03066,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03073,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03085,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03093,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03102,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03110,,Yakima,Washington,,,env_labs,,,,,,,,
"Anatek Labs, Inc. - Yakima",,TNI03118,,Yakima,Washington,,,env_labs,,,,,,,,
Angelina and Neches River Authority Environmental Laboratory,,TNI00077,,Lufkin,Texas,,,env_labs,,,,,,,,
"Apex Laboratories, LLC",,TNI02169,,Tigard,Oregon,,,env_labs,,,,,,,,
"AQUA CHECK LABORATORIES, INC",,TNI01723,,STONE RIDGE,New York,,,env_labs,,,,,,,,
"Aqua Pure Water & Sewage Service, LLC",,TNI00275,,Ocala,Florida,,,env_labs,,,,,,,,
Aqua Water Supply Corporation,,TNI00092,,Bastrop,Texas,,,env_labs,,,,,,,,
"Aqua-Tech Laboratories, Inc.",,TNI00148,,Bryan,Texas,,,env_labs,,,,,,,,
AQUATEC ENVIRONMENTAL INC,,TNI01026,,WILLISTON,Vermont,,,env_labs,,,,,,,,
AQUATEK LABS,,TNI02815,,WOODBRIDGE,Connecticut,,,env_labs,,,,,,,,
"Aquatic Laboratories, LLC",,TNI02424,,Lexington,Kentucky,,,env_labs,,,,,,,,
"AQUATOX RESEARCH, INC.",,TNI02979,,SYRACUSE,New York,,,env_labs,,,,,,,,
"ARDL, Inc.",,TNI02022,,Mt. Vernon,Illinois,,,env_labs,,,,,,,,
"Arkansas Analytical, Inc.",,TNI00174,,Little Rock,Arkansas,,,env_labs,,,,,,,,
Arkansas City Municipal Wastewater Laboratory,,TNI01882,,Arkansas City,Kansas,,,env_labs,,,,,,,,
"Armstrong Forensic Laboratory, Inc.",,TNI00041,,Arlington,Texas,,,env_labs,,,,,,,,
Ascend Performance Materials LLC,,TNI00276,,Cantonment,Florida,,,env_labs,,,,,,,,
Ashley Valley WTP Laboratory,,TNI01958,,Vernal,Utah,,,env_labs,,,,,,,,
ASSET Laboratories,,TNI01203,,Las Vegas,Nevada,,,env_labs,,,,,,,,
ATC GROUP SERVICES LLC,,TNI01618,,NEW YORK,New York,,,env_labs,,,,,,,,
ATLAS ENVIRONMENTAL LABS CORP,,TNI02323,,NEW YORK,New York,,,env_labs,,,,,,,,
"Atmospheric Analysis and Consulting, Inc.",,TNI00277,,Ventura,California,,,env_labs,,,,,,,,
AUBURN WATER TREATMENT PLANT,,TNI01499,,AUBURN,New York,,,env_labs,,,,,,,,
AUBURN WPCP (LAB),,TNI01498,,AUBURN,New York,,,env_labs,,,,,,,,
"Avery Laboratories & Environmental Services, LLC",,TNI00278,,Savannah,Georgia,,,env_labs,,,,,,,,
"AWWS, Inc. (Analytical Water & Wastewater Services)",,TNI00083,,Hallsville,Texas,,,env_labs,,,,,,,,
"B & B Consultants, Inc.",,TNI01256,,Chase City,Virginia,,,env_labs,,,,,,,,
"B.A.T. Laboratories, LLC",,TNI00125,,Amarillo,Texas,,,env_labs,,,,,,,,
B3 Labs,,TNI02711,,Spring,Texas,,,env_labs,,,,,,,,
"Babcock Laboratories, Inc.",,TNI01218,,Riverside,California,,,env_labs,,,,,,,,
BATAVIA (C) WATER TREATMENT PLANT,,TNI01526,,BATAVIA,New York,,,env_labs,,,,,,,,
BATAVIA WASTEWATER TREATMENT FACILITY,,TNI01525,,BATAVIA,New York,,,env_labs,,,,,,,,
"BATTA LABORATORIES, LLC.",,TNI02320,,NEWARK,Delaware,,,env_labs,,,,,,,,
Battelle Analytical Chemistry Services Laboratory,,TNI00280,,Norwell,Massachusetts,,,env_labs,,,,,,,,
Bay County Laboratory Services,,TNI00281,,Panama City,Florida,,,env_labs,,,,,,,,
"BCS Laboratories, Inc. - Gainesville",,TNI00282,,Gainesville,Florida,,,env_labs,,,,,,,,
"Beacon Environmental Services, Inc.",,TNI02428,,Bel Air,Maryland,,,env_labs,,,,,,,,
Bear River District Health Department Water Laboratory,,TNI01961,,Logan,Utah,,,env_labs,,,,,,,,
Beckton Environmental Laboratories,,TNI00284,,Ponce,Puerto Rico,,,env_labs,,,,,,,,
BELGRAVE WATER POL CNTRL DIST,,TNI01430,,LITTLE NECK,New York,,,env_labs,,,,,,,,
Benchmark EA South,,TNI00285,,North Port,Florida,,,env_labs,,,,,,,,
"Benchmark EnviroAnalytical, Inc.",,TNI00286,,Palmetto,Florida,,,env_labs,,,,,,,,
Benchmark Mid Florida Laboratory,,TNI00500,,Winter Haven,Florida,,,env_labs,,,,,,,,
BINGHAMTON WATER TREATMENT PLANT,,TNI01597,,BINGHAMTON,New York,,,env_labs,,,,,,,,
BINGHAMTON-JOHNSON (C) STP,,TNI01563,,VESTAL,New York,,,env_labs,,,,,,,,
"Bio Chem Lab, Inc.",,TNI00061,,West,Texas,,,env_labs,,,,,,,,
Bio-Analytical Laboratories,,TNI01379,,Doyline,Louisiana,,,env_labs,,,,,,,,
Biological Monitoring Incorporated,,TNI01243,,Blacksburg,Virginia,,,env_labs,,,,,,,,
BIOTRAX TESTING LABORATORY,,TNI01744,,CHEEKTOWAGA,New York,,,env_labs,,,,,,,,
