company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes
BYOMASS,,a5d0482e2588e194,,Sudbury,MA,,US,BioPharmGuy,https://byomasstx.com/,,,,
ASTRAZENECA,,0d9a92079524a155,,Waltham,MA,,US,BioPharmGuy,https://www.astrazeneca.com/,,,,
BRICKBIO,,82a32d8547631387,,Waltham,MA,,US,BioPharmGuy,https://www.brickbio.com/,,,,
CHECKPOINT THERAPEUTICS,,34c386517ed115ae,,Waltham,MA,,US,BioPharmGuy,https://checkpointtx.com/,,,,
COGENT BIOSCIENCES,,b4ce36eaa73069f4,,Waltham,MA,,US,BioPharmGuy,https://www.cogentbio.com/,,,,
CRESCENT BIOPHARMA,,ae2832a7c9a9b4fd,,Waltham,MA,,US,BioPharmGuy,https://www.crescentbiopharma.com/,,,,
CUGENE,,3482ebcb6918a052,,Waltham,MA,,US,BioPharmGuy,https://www.cugene.com/,,,,
DIANTHUS THERAPEUTICS,,34a31231ce7954f8,,Waltham,MA,,US,BioPharmGuy,https://dianthustx.com/,,,,
DRAGONFLY THERAPEUTICS,,1f1b722dc0a96b58,,Waltham,MA,,US,BioPharmGuy,https://www.dragonflytx.com/,,,,
DYNAMICURE,,d975f8cfc47b10b2,,Waltham,MA,,US,BioPharmGuy,https://dynamicure.com/,,,,
DYNE THERAPEUTICS,,22d40d49ad95d6f6,,Waltham,MA,,US,BioPharmGuy,https://www.dyne-tx.com/,,,,
FORTITUDE BIOMEDICINES,,1a36da5df00dd264,,Waltham,MA,,US,BioPharmGuy,https://fortitudebio.com/,,,,
FORTRESS BIOTECH,,df3a16ef1f2a4751,,Waltham,MA,,US,BioPharmGuy,https://www.fortressbiotech.com/,,,,
IMMUNITAS THERAPEUTICS,,51bdccabdc25e5ad,,Waltham,MA,,US,BioPharmGuy,https://www.immunitastx.com/,,,,
INVIVYD,,86e5f8a4f535fdaf,,Waltham,MA,,US,BioPharmGuy,https://www.invivyd.com/,,,,
KORSANA BIOSCIENCES,,71390724abc4abb9,,Waltham,MA,,US,BioPharmGuy,https://korsana.com/,,,,
MINERVA BIOTECHNOLOGIES,,9beae9de0278c1c3,,Waltham,MA,,US,BioPharmGuy,https://www.minervabio.com/,,,,
ORIONIS BIOSCIENCES,,f5bf1d2a689c3746,,Waltham,MA,,US,BioPharmGuy,https://orionisbio.com/,,,,
ORUKA THERAPEUTICS,,35edabc42e341826,,Waltham,MA,,US,BioPharmGuy,https://orukatx.com/,,,,
PALLEON PHARMACEUTICALS,,20018af0a4075657,,Waltham,MA,,US,BioPharmGuy,https://palleonpharma.com/,,,,
Q32 BIO,,d10e0a247f326221,,Waltham,MA,,US,BioPharmGuy,https://www.q32bio.com/,,,,
SANOFI,,7ec9232673914544,,Waltham,MA,,US,BioPharmGuy,https://www.sanofi.com/en,,,,
SPYRE THERAPEUTICS,,89f7a65616046b4e,,Waltham,MA,,US,BioPharmGuy,https://www.spyre.com/,,,,
SWEDISH ORPHAN BIOVITRUM,,e3768758b8e5b98f,,Waltham,MA,,US,BioPharmGuy,https://www.sobi.com/en,,,,
SYNDAX PHARMACEUTICALS,,4fb8590db214e51e,,Waltham,MA,,US,BioPharmGuy,https://syndax.com/,,,,
UPSTREAM BIO,,968b0053250647f5,,Waltham,MA,,US,BioPharmGuy,https://upstreambio.com/,,,,
VIRIDIAN THERAPEUTICS,,1bba7019d8d915e1,,Waltham,MA,,US,BioPharmGuy,https://www.viridiantherapeutics.com/,,,,
XILIO THERAPEUTICS,,084a4ea4e849c8b2,,Waltham,MA,,US,BioPharmGuy,https://xiliotx.com/,,,,
YPSILON THERAPEUTICS,,c3486637dbf2b17e,,Waltham,MA,,US,BioPharmGuy,https://ypsilontx.com/,,,,
ZENAS BIOPHARMA,,0036d8915d5336b5,,Waltham,MA,,US,BioPharmGuy,https://zenasbio.com/,,,,
AVENCELL THERAPEUTICS,,a4729c11bc517daa,,Watertown,MA,,US,BioPharmGuy,https://avencell.com/,,,,
CORNER THERAPEUTICS,,97b53d8a739d862b,,Watertown,MA,,US,BioPharmGuy,https://cornertx.com/,,,,
DIAGONAL THERAPEUTICS,,87b0aba7beb3789e,,Watertown,MA,,US,BioPharmGuy,https://diagonaltx.com/,,,,
DISC MEDICINE,,f0c5c354b9077b11,,Watertown,MA,,US,BioPharmGuy,https://www.discmedicine.com/,,,,
INGENIA THERAPEUTICS,,c1d5d6d7c85ebf21,,Watertown,MA,,US,BioPharmGuy,https://www.ingeniatx.com/en/,,,,
RIPARIAN PHARMACEUTICALS,,9b1156b04afe7c7d,,Watertown,MA,,US,BioPharmGuy,http://www.riparianpharma.com/,,,,
SEISMIC THERAPEUTIC,,37524eef5a56300a,,Watertown,MA,,US,BioPharmGuy,https://seismictx.com/,,,,
STELLULAR BIO,,0151b786e9ecb381,,Watertown,MA,,US,BioPharmGuy,https://www.stellularbio.com/,,,,
TECTONIC THERAPEUTIC,,d437036758cba33c,,Watertown,MA,,US,BioPharmGuy,https://tectonictx.com/,,,,
TRIVENI BIO,,bfcb75dbb5ed8191,,Watertown,MA,,US,BioPharmGuy,https://triveni.bio/,,,,
WEREWOLF THERAPEUTICS,,a31f00f0bd8c9767,,Watertown,MA,,US,BioPharmGuy,https://werewolftx.com/,,,,
HELIOS CARDIO,,ba0727bd576f929c,,Weston,MA,,US,BioPharmGuy,https://www.helioscardio.com/,,,,
MODEX THERAPEUTICS,,75e590ffbbbc675b,,Weston,MA,,US,BioPharmGuy,https://www.modextherapeutics.com/,,,,
CANWELL PHARMA,,199ad94cda44205f,,Woburn,MA,,US,BioPharmGuy,https://canwellpharma.com/,,,,
REPLIMUNE,,54460855b7b0867f,,Woburn,MA,,US,BioPharmGuy,https://www.replimune.com/,,,,
ULTRAGENYX PHARMACEUTICAL,,0b0875dd4abf614e,,Woburn,MA,,US,BioPharmGuy,https://www.ultragenyx.com/,,,,
VERTERO THERAPEUTICS,,8dc44987727a1e62,,Woburn,MA,,US,BioPharmGuy,https://vertero.com/,,,,
ABBVIE,,97a8559b0961eac5,,Worcester,MA,,US,BioPharmGuy,https://www.abbviecontractmfg.com/,,,,
MUSTANG BIO,,23e682ba64d63a96,,Worcester,MA,,US,BioPharmGuy,https://www.mustangbio.com/,,,,
EYEDEA MEDICAL,,99aaba9bb193d2a7,,Baltimore,MD,,US,BioPharmGuy,https://www.eyedeamedical.com/,,,,
GLIKNIK,,3262cb76d4ecfdc1,,Baltimore,MD,,US,BioPharmGuy,https://www.gliknik.com/,,,,
KALOCYTE,,a8e76224428b4f50,,Baltimore,MD,,US,BioPharmGuy,https://kalocyte.com/,,,,
NKA BIO,,02bf7f7cb0bc638c,,Baltimore,MD,,US,BioPharmGuy,https://www.nkabio.com/,,,,
NEXTCURE,,58f6d64ae82957cf,,Beltsville,MD,,US,BioPharmGuy,https://nextcure.com/,,,,
NORTHWEST BIOTHERAPEUTICS,,7e496ee2073c6303,,Bethesda,MD,,US,BioPharmGuy,https://nwbio.com/,,,,
PRECISION BIOLOGICS,,d5f97a48f95e14aa,,Bethesda,MD,,US,BioPharmGuy,https://precision-biologics.com/,,,,
VALNEVA,,ce162fadf4fe598b,,Bethesda,MD,,US,BioPharmGuy,https://valneva.com/,,,,
IBEX BIOSCIENCES,,d09cdde71b5a612e,,Cumberland,MD,,US,BioPharmGuy,https://www.ibex.bio/,,,,
BIOFACTURA,,8b31862733137c4c,,Frederick,MD,,US,BioPharmGuy,https://www.biofactura.com/,,,,
BRITECYTE,,94dc90bcd227a91d,,Frederick,MD,,US,BioPharmGuy,https://www.britecyte.com/,,,,
ALTIMMUNE,,8b76496ecf471370,,Gaithersburg,MD,,US,BioPharmGuy,https://altimmune.com/,,,,
ASTRAZENECA,,d34cd49e6919c48e,,Gaithersburg,MD,,US,BioPharmGuy,https://www.astrazeneca.com/,,,,
BIONTECH,,4bc030c6f192248b,,Gaithersburg,MD,,US,BioPharmGuy,https://www.biontech.com/int/en/home.html,,,,
CERIUM PHARMACEUTICALS,,b90af65c85c92eb6,,Gaithersburg,MD,,US,BioPharmGuy,https://ceriumpharma.com/,,,,
EMERGENT BIOSOLUTIONS,,fb1d510a29026c91,,Gaithersburg,MD,,US,BioPharmGuy,https://www.emergentbiosolutions.com/,,,,
NOVAVAX,,5bbe331b24c851b8,,Gaithersburg,MD,,US,BioPharmGuy,https://www.novavax.com/,,,,
SALUBRIS BIOTHERAPEUTICS,,1749a216b803a7d7,,Gaithersburg,MD,,US,BioPharmGuy,https://www.salubrisbio.com/,,,,
DEKA BIOSCIENCES,,a3dd78a2eb0d7a25,,Germantown,MD,,US,BioPharmGuy,https://www.dekabiosciences.com/,,,,
FZATA,,e6d41cec55183fe1,,Halethorpe,MD,,US,BioPharmGuy,https://www.fzata.com/,,,,
ABVACC,,413326adbe785bff,,Rockville,MD,,US,BioPharmGuy,https://abvacc.com/index.php,,,,
AUTONOMOUS THERAPEUTICS,,0c5e43961e00ae68,,Rockville,MD,,US,BioPharmGuy,https://www.autonomous.bio/,,,,
CELLPHIRE THERAPEUTICS,,8ec17784cd275161,,Rockville,MD,,US,BioPharmGuy,https://www.cellphire.com/,,,,
CLASP THERAPEUTICS,,7ecb09cfca494014,,Rockville,MD,,US,BioPharmGuy,https://www.clasptx.com/,,,,
EXEGI PHARMA,,ce1f5f6b350cbf85,,Rockville,MD,,US,BioPharmGuy,https://exegipharma.com/,,,,
GEORGIAMUNE,,a82af7e32413a65a,,Rockville,MD,,US,BioPharmGuy,https://www.georgiamune.com/,,,,
HBVTECH,,c313873222d81e3f,,Rockville,MD,,US,BioPharmGuy,https://www.hbvtech.com/,,,,
KOLON TISSUEGENE,,0a8b104b8a490eb2,,Rockville,MD,,US,BioPharmGuy,https://www.tissuegene.com/en_US,,,,
MACROGENICS,,1a7eaaed2b832bb5,,Rockville,MD,,US,BioPharmGuy,https://macrogenics.com/,,,,
NEOIMMUNETECH,,714af97d92832882,,Rockville,MD,,US,BioPharmGuy,https://www.neoimmunetech.com/,,,,
ONCOC4,,2f68216e0ac36824,,Rockville,MD,,US,BioPharmGuy,https://oncoc4.com/en/,,,,
REGENX BIOSCIENCES,,137092a4df07052b,,Rockville,MD,,US,BioPharmGuy,https://regenxbio.com/home/,,,,
RISE THERAPEUTICS,,63cbb289d0f184c0,,Rockville,MD,,US,BioPharmGuy,https://www.risetherapeutics.com/,,,,
SCINEURO PHARMACEUTICALS,,100f5417024bc332,,Rockville,MD,,US,BioPharmGuy,https://scineuro.com/,,,,
TOPALLIANCE BIOSCIENCES,,dcabeb95d00bdac6,,Rockville,MD,,US,BioPharmGuy,https://www.topalliancebio.com/,,,,
BLUEWILLOW BIOLOGICS,,5c18b996a32921a7,,Ann Arbor,MI,,US,BioPharmGuy,https://bluewillow.com/,,,,
ODYSSEY THERAPEUTICS (2),,8a8df69af029cb3a,,Ann Arbor,MI,,US,BioPharmGuy,https://odysseytx.com/,,,,
EMERGENT BIOSOLUTIONS,,8d8bb46364a9d37d,,Lansing,MI,,US,BioPharmGuy,https://www.emergentbiosolutions.com/,,,,
ESPEROVAX,,41225d9ea295008d,,Plymouth,MI,,US,BioPharmGuy,https://esperovax.com/,,,,
DIAMEDICA THERAPEUTICS,,95409211746a1c25,,Minnetonka,MN,,US,BioPharmGuy,https://www.diamedica.com/,,,,
INSITU BIOLOGICS,,d1bbda030f70740f,,Oakdale,MN,,US,BioPharmGuy,https://insitubiologics.com/,,,,
REPRISE BIOMEDICAL,,e37f7dcfae98bb8d,,Plymouth,MN,,US,BioPharmGuy,https://reprisebio.com/,,,,
SILKTECH BIOPHARMACEUTICALS,,bb8c67c1bab48a22,,Plymouth,MN,,US,BioPharmGuy,https://www.silk-tech.com/,,,,
INTENT BIOLOGICS,,5fa7a512b88f7d3f,,Rochester,MN,,US,BioPharmGuy,https://intent.bio/,,,,
RION,,551aabe5e07feb15,,Rochester,MN,,US,BioPharmGuy,https://riontx.com/,,,,
BIOMED VALLEY DISCOVERIES,,c937027c4181ae84,,Kansas City,MO,,US,BioPharmGuy,https://biomed-valley.com/,,,,
VITTI LABS,,3f4e240431170ab9,,Liberty,MO,,US,BioPharmGuy,https://www.vittilabs.com/,,,,
MEDICAL GUIDANCE SYSTEMS,,24efffc47726a2a9,,St. Louis,MO,,US,BioPharmGuy,https://www.medgyde.com/,,,,
PFIZER,,577d99e4e1917574,,St. Louis,MO,,US,BioPharmGuy,https://www.pfizer.com/,,,,
NANOVALENT PHARMACEUTICALS,,3d68a5ba269a58c2,,Bozeman,MT,,US,BioPharmGuy,https://nanovalent.com/,,,,
CHIESI USA,,d146cf701f935488,,Cary,NC,,US,BioPharmGuy,https://www.chiesiusa.com/,,,,
AURATION BIOTECH,,0c48adaafe6f5fad,,Chapel Hill,NC,,US,BioPharmGuy,https://www.aurationbiotech.com/,,,,
DORON THERAPEUTICS,,12a2d498f37fa95b,,Chapel Hill,NC,,US,BioPharmGuy,https://dorontherapeutics.com/,,,,
GRIFOLS,,d0ab017dbebc71df,,Clayton,NC,,US,BioPharmGuy,https://www.grifols.com/en/home,,,,
NOVO NORDISK,,7f176e068c9b7fe4,,Clayton,NC,,US,BioPharmGuy,https://www.novonordisk.com/,,,,
ASKBIO,,b4db9178e153dd90,,Durham,NC,,US,BioPharmGuy,https://www.askbio.com/,,,,
BIOGEN,,59988b9f6218007b,,Durham,NC,,US,BioPharmGuy,https://www.biogen.com/,,,,
BRII BIOSCIENCES,,b9db9cc4a1ec6868,,Durham,NC,,US,BioPharmGuy,https://www.briibio.com/,,,,
CARSGEN THERAPEUTICS,,66a627a23ce3cf77,,Durham,NC,,US,BioPharmGuy,https://www.carsgen.com/,,,,
FENNEC PHARMACEUTICALS,,4f24c00350753dcc,,Durham,NC,,US,BioPharmGuy,https://fennecpharma.com/,,,,
GRID THERAPEUTICS,,f1efac5c300ae716,,Durham,NC,,US,BioPharmGuy,https://gridtherapeutics.com/,,,,
GRIFOLS,,967f521d01fba4e3,,Durham,NC,,US,BioPharmGuy,https://www.grifols.com/en/home,,,,
IMMUNOVANT,,5baffcb2514f5a7b,,Durham,NC,,US,BioPharmGuy,https://www.immunovant.com/,,,,
PFIZER,,eb9e6c5ba7a2b80a,,Durham,NC,,US,BioPharmGuy,https://www.pfizer.com/,,,,
SHATTUCK LABS,,025e73f235704da9,,Durham,NC,,US,BioPharmGuy,https://www.shattucklabs.com/,,,,
SOLVE THERAPEUTICS,,22aa526024790297,,Durham,NC,,US,BioPharmGuy,https://solvetx.com/,,,,
STALLERGENES GREER,,7f4ca854f68a3302,,Lenoir,NC,,US,BioPharmGuy,https://www.stallergenesgreer.com/,,,,
ARRIVO BIOVENTURES,,75ae7e9e567e9b25,,Morrisville,NC,,US,BioPharmGuy,https://arrivobio.com/,,,,
INHALON BIOPHARMA,,8f3a3df230b4149b,,Morrisville,NC,,US,BioPharmGuy,https://www.inhalon.com/,,,,
LOCUS BIOSCIENCES,,82bb3c3a5937d1dd,,Morrisville,NC,,US,BioPharmGuy,https://www.locus-bio.com/,,,,
MUCOMMUNE,,a50ef05bc73df85b,,Morrisville,NC,,US,BioPharmGuy,https://www.mucommune.com/,,,,
TG THERAPEUTICS,,2d0ea7115b5d2234,,Morrisville,NC,,US,BioPharmGuy,https://www.tgtherapeutics.com/,,,,
UCB PHARMA,,049a694e232dbde4,,Morrisville,NC,,US,BioPharmGuy,https://www.ucb.com/,,,,
SLATE MEDICINES,,2c60b19f93d00c6d,,Raleigh,NC,,US,BioPharmGuy,https://slatemedicines.com/,,,,
PFIZER,,0cc3937439825da6,,Rocky Mount,NC,,US,BioPharmGuy,https://www.pfizer.com/,,,,
PFIZER,,5d450046c417c22c,,Sanford,NC,,US,BioPharmGuy,https://www.pfizer.com/,,,,
CURASAN,,2b23fd66ed984743,,Wake Forest,NC,,US,BioPharmGuy,https://curasaninc.com/,,,,
PLAKOUS THERAPEUTICS,,9e522025a0fde4f5,,Winston-Salem,NC,,US,BioPharmGuy,https://www.plakoustherapeutics.com/,,,,
NOVO NORDISK,,a603ccae6c948e2e,,West Lebanon,NH,,US,BioPharmGuy,https://www.novonordisk.com/,,,,
KALARIS THERAPEUTICS,,37c39b1ea489e95d,,Berkeley Heights,NJ,,US,BioPharmGuy,https://kalaristx.com/,,,,
CELLTRION,,2c74b663418c933c,,Branchburg,NJ,,US,BioPharmGuy,https://www.celltrion.com/en-us,,,,
LEXICON PHARMACEUTICALS,,70d59d22616acc5b,,Bridgewater,NJ,,US,BioPharmGuy,https://www.lexpharma.com/,,,,
SANOFI,,03a702cfa107c4bf,,Bridgewater,NJ,,US,BioPharmGuy,https://www.sanofi.com/en,,,,
AVOTRES,,b187ff7ff009014e,,Cedar Knolls,NJ,,US,BioPharmGuy,https://www.avotres.com/,,,,
ROCKET PHARMACEUTICALS,,eaf6d94b09dbd2f6,,Cranbury,NJ,,US,BioPharmGuy,https://rocketpharma.com/,,,,
CITIUS ONCOLOGY,,de361610b5ff70c3,,Cranford,NJ,,US,BioPharmGuy,https://www.citiusonc.com/overview/default.aspx,,,,
NOVARTIS,,65c6a2e2e104c339,,East Hanover,NJ,,US,BioPharmGuy,https://www.novartis.com/,,,,
ACROTECH BIOPHARMA,,29bfccbf48f408bb,,East Windsor,NJ,,US,BioPharmGuy,https://acrotechbiopharma.com/,,,,
NOVAROCK BIOTHERAPEUTICS,,e74aae4882ee12f2,,Ewing,NJ,,US,BioPharmGuy,https://www.novarockbio.com,,,,
VERITY PHARMACEUTICALS,,4b34414db0e7c1f9,,Ewing,NJ,,US,BioPharmGuy,https://veritypharma.com/,,,,
KEDRION BIOPHARMA,,6afa883d36e01924,,Fort Lee,NJ,,US,BioPharmGuy,https://www.kedrion.us/,,,,
ROYAL BIOLOGICS,,83832bba2de11397,,Hackensack,NJ,,US,BioPharmGuy,https://royalbiologics.com/,,,,
CELLDEX THERAPEUTICS,,b7c26047bd3888fd,,Hampton,NJ,,US,BioPharmGuy,https://celldex.com/,,,,
SILENCE THERAPEUTICS,,63709d3a7dc2dcc1,,Hoboken,NJ,,US,BioPharmGuy,https://www.silence-therapeutics.com/home/default.aspx,,,,
CLARIS BIO,,25ac640b73dbb9ed,,Jersey City,NJ,,US,BioPharmGuy,https://clarisbio.com/,,,,
SANOFI,,7c97b3aa6358a7a5,,Morristown,NJ,,US,BioPharmGuy,https://www.sanofi.com/en,,,,
AIM IMMUNOTECH,,6888654002aec951,,New Brunswick,NJ,,US,BioPharmGuy,https://aimimmuno.com/,,,,
BRISTOL MYERS SQUIBB,,78240feb1357fa4f,,New Brunswick,NJ,,US,BioPharmGuy,https://www.bms.com/,,,,
VANELTIX,,a78dc3740e8d4ed3,,New Brunswick,NJ,,US,BioPharmGuy,https://vaneltix.com/,,,,
ADC THERAPEUTICS,,f139c312a133066d,,New Providence,NJ,,US,BioPharmGuy,https://www.adctherapeutics.com/,,,,
BIOAEGIS THERAPEUTICS,,e38e7d0db7a778f5,,North Brunswick,NJ,,US,BioPharmGuy,https://www.bioaegistherapeutics.com/,,,,
SKUNKWORX BIO,,5161a6d8f4f3b565,,North Brunswick,NJ,,US,BioPharmGuy,https://skwxbio.com/,,,,
TEVA,,56fcab57c75c2014,,Parisppany,NJ,,US,BioPharmGuy,https://www.tevapharm.com/,,,,
FERRING PHARMACEUTICALS,,b9c7ee34903f2069,,Parsippany,NJ,,US,BioPharmGuy,https://ferringusa.com/?lang=en,,,,
ZIMVIE,,d26f5243ccf1935f,,Parsippany,NJ,,US,BioPharmGuy,https://www.zimvie.com/en,,,,
BRISTOL MYERS SQUIBB,,a1dbeb79605adafa,,Pennington,NJ,,US,BioPharmGuy,https://www.bms.com/,,,,
GENMAB,,b1308ebfe8d615f2,,Plainsboro,NJ,,US,BioPharmGuy,https://www.genmab.com/,,,,
ANTIGENIX THERAPEUTICS,,b39fc11a4ee728e4,,Princeton,NJ,,US,BioPharmGuy,https://www.antigenixthera.com/,,,,
EMERGENT BIOSOLUTIONS,,629d9427c9f6e735,,Princeton,NJ,,US,BioPharmGuy,https://www.emergentbiosolutions.com/,,,,
KLUS PHARMA,,ff1ca26ba02887c8,,Princeton,NJ,,US,BioPharmGuy,https://www.kluspharma.com/,,,,
MACROTOPE,,066ae8898dc02bd2,,Princeton,NJ,,US,BioPharmGuy,https://macrotope.com/,,,,
SOLIGENIX,,ee60fb4fcc65041d,,Princeton,NJ,,US,BioPharmGuy,https://www.soligenix.com/,,,,
SONNET BIOTHERAPEUTICS,,27b332283747eb32,,Princeton,NJ,,US,BioPharmGuy,https://www.sonnetbio.com/,,,,
MERCK,,ec24566c644ee3fd,,Rahway,NJ,,US,BioPharmGuy,https://www.merck.com/,,,,
ADMA BIOLOGICS,,92dfe1d5a808e849,,Ramsey,NJ,,US,BioPharmGuy,https://www.admabiologics.com/,,,,
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,,4c9e085a2efbc12c,,Raritan,NJ,,US,BioPharmGuy,https://www.jnj.com/innovativemedicine,,,,
BEONE MEDICINES,,58957e20c7920521,,Ridgefield Park,NJ,,US,BioPharmGuy,https://beonemedicines.us/,,,,
NAVIGATOR MEDICINES,,9b81e0a17b77ecd7,,Scotch Plains,NJ,,US,BioPharmGuy,https://www.navigatormedicines.com/,,,,
SAUVIE,,6c065353fe2f3fcf,,Short Hills,NJ,,US,BioPharmGuy,https://www.sauviebio.com/,,,,
ABHELIX,,ae5ee3fd0d9701c7,,South Plainfield,NJ,,US,BioPharmGuy,https://abhelix.com/,,,,
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,,99bb06edae446575,,Titusville,NJ,,US,BioPharmGuy,https://www.jnj.com/innovativemedicine,,,,
BAYER,,2b0eaac25e807889,,Whippany,NJ,,US,BioPharmGuy,https://www.bayer.com/en/,,,,
BIOPHAGY,,afe1ad7bde40c4bc,,Albuquerque,NM,,US,BioPharmGuy,https://biophagy.com/,,,,
THERAVAC BIOLOGICS,,91d65981ce3ef5bf,,Albuquerque,NM,,US,BioPharmGuy,https://theravacbio.com/,,,,
ZURA BIO,,6e5127eeb1a02e84,,Henderson,NV,,US,BioPharmGuy,https://zurabio.com/,,,,
7 PRIMUS BIOSCIENCES,,66341163519630aa,,Las Vegas,NV,,US,BioPharmGuy,https://7primusbiosciences.com/,,,,
ZHITTYA GENESIS MEDICINE,,a10fda6dc2642874,,Las Vegas,NV,,US,BioPharmGuy,https://www.zgm.care/,,,,
SARCOMATRIX THERAPEUTICS,,96153b0d34c70d45,,Reno,NV,,US,BioPharmGuy,https://sarcomatrix.com/,,,,
OLIGOMERIX,,75943bd8d4476629,,Bronx,NY,,US,BioPharmGuy,https://oligomerix.com/,,,,
APERIAM BIO,,046bffe7dac33c0d,,Brooklyn,NY,,US,BioPharmGuy,https://www.aperiambio.com/,,,,
REGENLAB USA,,bd36dd53cd82ae03,,Brooklyn,NY,,US,BioPharmGuy,https://regenlabusa.com/,,,,
FOR-ROBIN,,ce5b54296c301ff0,,Buffalo,NY,,US,BioPharmGuy,https://for-robin.com/,,,,
THERAPYX,,1587ebc80e49e3f4,,Buffalo,NY,,US,BioPharmGuy,https://therapyxinc.com/,,,,
ANCILIA BIOSCIENCES,,d844c9533b2c00ce,,Long Island City,NY,,US,BioPharmGuy,https://www.anciliabio.com/,,,,
RENBIO,,404eff98725ed0f4,,Long Island City,NY,,US,BioPharmGuy,https://www.renbio.com/,,,,
ACTINIUM PHARMACEUTICALS,,1a7a0b3da163ef5f,,New York,NY,,US,BioPharmGuy,https://www.actiniumpharma.com/,,,,
AETHON THERAPEUTICS,,765c40bd7e3866a2,,New York,NY,,US,BioPharmGuy,https://aethontx.com/,,,,
ALCEA THERAPEUTICS,,6cc2671f21d58ef2,,New York,NY,,US,BioPharmGuy,https://www.alceatx.com/,,,,
BELENOS BIOSCIENCES,,7a9b9e975f734891,,New York,NY,,US,BioPharmGuy,https://belenosbio.com/,,,,
BRISTOL MYERS SQUIBB,,0d56ac42c13bd482,,New York,NY,,US,BioPharmGuy,https://www.bms.com/,,,,
FREZENT BIOLOGICAL SOLUTIONS,,04687d36f18e534b,,New York,NY,,US,BioPharmGuy,https://www.frezent.com/,,,,
ICHNOS GLENMARK INNOVATION,,3a7acd16fa2da0ca,,New York,NY,,US,BioPharmGuy,https://iginnovate.com/,,,,
ICHOR BIOLOGICS,,2db3be80cad115c8,,New York,NY,,US,BioPharmGuy,https://www.ichorbiologics.com/,,,,
IN8BIO,,3cb6d8160f356ed8,,New York,NY,,US,BioPharmGuy,https://in8bio.com/,,,,
INDAPTUS THERAPEUTICS,,82b500c9a8fabc04,,New York,NY,,US,BioPharmGuy,https://indaptusrx.com/,,,,
ITB MED,,ae0ae9f9bd23be7a,,New York,NY,,US,BioPharmGuy,https://itb-med.com/,,,,
LIRUM THERAPEUTICS,,ccd7db3c1d194506,,New York,NY,,US,BioPharmGuy,https://www.lirumtx.com/,,,,
MANHATTAN BIOSOLUTIONS,,dd16a0289e2488b2,,New York,NY,,US,BioPharmGuy,https://manhattanbiosolutions.com/,,,,
MEDICOVESTOR,,2646a80eebefe438,,New York,NY,,US,BioPharmGuy,https://www.medicovestor.com/,,,,
MESOBLAST,,eea761654088ba3f,,New York,NY,,US,BioPharmGuy,https://www.mesoblast.com/,,,,
OMNICYTE,,53988f35f80c3bda,,New York,NY,,US,BioPharmGuy,https://www.omnicyte.com/,,,,
ONCUSP THERAPEUTICS,,a73aa7cf8074df6a,,New York,NY,,US,BioPharmGuy,https://www.oncusptx.com/,,,,
ORDAOS BIO,,1e479018eb6a4915,,New York,NY,,US,BioPharmGuy,https://ordaos.bio/,,,,
PFIZER,,19d763b6f32e6931,,New York,NY,,US,BioPharmGuy,https://www.pfizer.com/,,,,
PISTON BIO,,aeafa5717f36c9fc,,New York,NY,,US,BioPharmGuy,https://www.pistonbio.com/,,,,
SEED THERAPEUTICS,,b487ce9b0cc932ca,,New York,NY,,US,BioPharmGuy,https://www.seedtherapeutics.com/,,,,
SELLAS LIFE SCIENCES GROUP,,b9a7e88123ef2371,,New York,NY,,US,BioPharmGuy,https://sellaslifesciences.com/,,,,
SYNTHIS,,e400d8bbb3cece8b,,New York,NY,,US,BioPharmGuy,https://www.synthistx.com/,,,,
TFC THERAPEUTICS,,e61c4a2ee5d88f1d,,New York,NY,,US,BioPharmGuy,https://www.tfctx.com/,,,,
TIMBERLYNE THERAPEUTICS,,e771b6d4b4574a9d,,New York,NY,,US,BioPharmGuy,https://timberlyne-tx.com/,,,,
TOURMALINE BIO,,07cc005a045e561e,,New York,NY,,US,BioPharmGuy,https://www.tourmalinebio.com/,,,,
TRAVERSE BIOTECH,,c15119f4eb578a69,,New York,NY,,US,BioPharmGuy,https://www.traversebiotech.com/,,,,
XALUD THERAPEUTICS,,37ffe0cd5530381a,,New York,NY,,US,BioPharmGuy,https://www.xaludthera.com/,,,,
XICONIC PHARMACEUTICALS,,b281291d225f0d6a,,New York,NY,,US,BioPharmGuy,https://www.xiconicpharma.com/,,,,
Y-MABS THERAPEUTICS,,ce1696a8ea273a22,,New York,NY,,US,BioPharmGuy,https://ymabs.com/,,,,
YARROW BIOSCIENCE,,1808ba25ad10bbc6,,New York,NY,,US,BioPharmGuy,https://www.yarrowbioscience.com/,,,,
YIVIVA,,3fd66ae9b7a3c070,,New York,NY,,US,BioPharmGuy,https://yiviva.com/,,,,
PFIZER,,1e26e078eade676c,,Pearl River,NY,,US,BioPharmGuy,https://www.pfizer.com/,,,,
REGENERON,,d6b96568bcc48f72,,Rensselaer,NY,,US,BioPharmGuy,https://www.regeneron.com/,,,,
OYAGEN,,8331e4159843313c,,Rochester,NY,,US,BioPharmGuy,https://oyageninc.com/,,,,
VACCINEX,,1862e01a89b98552,,Rochester,NY,,US,BioPharmGuy,https://www.vaccinex.com/,,,,
