company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
BioLife Plasma Services L.P.,,1643797,,Tyler,TX,75703,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3017393622,,Arlington,TX,76015,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3013942351,,Burleson,TX,76028,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3021985827,,Fort Worth,TX,76132-3611,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3016509577,,North Richland Hills,TX,76148-3365,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,1627981,,Denton,TX,76208,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3029968692,,Temple,TX,76502,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3023194218,,Harker Heights,TX,76548-1619,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3023481061,,Waco,TX,76711,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3027251709,,Houston,TX,77022-3606,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3013944627,,Houston,TX,77065,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3014360409,,Houston,TX,77082,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3040126493,,Humble,TX,77338-4066,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3038503937,,Spring,TX,77373-2941,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3027076393,,Pearland,TX,77584,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3024843800,,Webster,TX,77598,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3029695970,,Beaumont,TX,77706-6867,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3016690672,,Universal City,TX,78148,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3034206860,,San Antonio,TX,78223-4818,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3015377573,,San Antonio,TX,78245,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,,,San Antonio,TX,78249-1723,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3038791054,,Georgetown,TX,78628-3052,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3014472151,,Kyle,TX,78640,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,1000143570,,Austin,TX,78728,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3029700802,,Lubbock,TX,79413-4219,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3027541973,,Abilene,TX,79606-2446,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3011879602,,American Fork,UT,84003,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,1770167,,Layton,UT,84041,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3030678934,,Orem,UT,84058-7686,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3011979727,,Riverton,UT,84065,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3021090685,,Ogden,UT,84404-3927,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3011200710,,St George,UT,84770,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3006639569,,St George,UT,84790,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3004069846,,Harrisonburg,VA,22801,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3017604334,,Richmond,VA,23228-2721,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3035529988,,Chesapeake,VA,23320-4943,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3022473702,,Hampton,VA,23666-3380,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3030809172,,Colonial Heights,VA,23834-3614,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3028002067,,Roanoke,VA,24012-2000,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3020133669,,Tukwila,WA,98188,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3003697136,,Bellingham,WA,98226,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3012539467,,Lacey,WA,98516,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3020470821,,Vancouver,WA,98662-6622,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3012981516,,Pasco,WA,99301,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3027408203,,Pewaukee,WI,53072-5524,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3002353342,,Sheboygan,WI,53081,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3017604336,,Greenfield,WI,53220-3708,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3023478392,,Milwaukee,WI,53225-3265,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3033044719,,Mount Pleasant,WI,53406,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3000717651,,Janesville,WI,53546,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3018002595,,Madison,WI,53704,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3010326883,,Green Bay,WI,54303,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,1000221001,,Green Bay,WI,54311,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3011816891,,Wausau,WI,54401,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3002860745,,Stevens Point,WI,54482,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3000717650,,Onalaska,WI,54650,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,1000520144,,Eau Claire,WI,54701,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3000204799,,Oshkosh,WI,54904,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3007206469,,Appleton,WI,54913,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,1000115869,,Appleton,WI,54915,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3003838898,,Fond du Lac,WI,54935,,FDA Blood Registration,,,,,,,,
BioLife Plasma Services L.P.,,3003908509,,Cheyenne,WY,82009,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc. Biomat USA, Inc",,3013947852,,Upland,CA,91786,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3019864884,,Hueytown,AL,35023,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1073354,,Birmingham,AL,35203,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1037531,,Tuscaloosa,AL,35401,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014704478,,Decatur,AL,35601,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011319018,,Dothan,AL,36301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1053452,,Phenix City,AL,36867,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077838,,Phoenix,AZ,85015,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014471324,,Casa Grande,AZ,85122,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2084085,,Mesa,AZ,85202,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077841,,Glendale,AZ,85301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077878,,Glendale,AZ,85302,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007172302,,Yuma,AZ,85364,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3024304918,,Surprise,AZ,85379,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006576463,,Little Rock,AR,72204,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021123199,,Bentonville,AR,72712,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2377754,,Fort Smith,AR,72903,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2377779,,Bellflower,CA,90706,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077733,,Reseda,CA,91335,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077732,,Van Nuys,CA,91406,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013950166,,Chula Vista,CA,91911,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3001236857,,San Diego,CA,92115,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077876,,Calexico,CA,92231,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006420574,,Calexico,CA,92231,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006805873,,Moreno Valley,CA,92553,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2071424,,Orange,CA,92867,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000135246,,Bakersfield,CA,93305,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1641184,,Bakersfield,CA,93309,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013951395,,Lancaster,CA,93534,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013950146,,Fresno,CA,93726,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1718620,,Aurora,CO,80011,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006702672,,Lakewood,CO,80215,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1640366,,Denver,CO,80221,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007044092,,Lakewood,CO,80226,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1718889,,Colorado Springs,CO,80909,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1876548,,Colorado Springs,CO,80910,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1777475,,Pueblo,CO,81005,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1929977,,Stamford,CT,06909,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1052094,,Jacksonville,FL,32210,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007895922,,Jacksonville,FL,32218,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006687044,,Jacksonville,FL,32233,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013155361,,Panama City,FL,32401,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007213056,,Pensacola,FL,32507,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013848392,,Ft. Walton Beach,FL,32547,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1071839,,Altamonte Springs,FL,32701,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014126552,,Deland,FL,32724,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012741909,,Orlando,FL,32809,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022888428,,St Petersburg,FL,33710,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000215056,,Clearwater,FL,33764,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3020923196,,Winter Haven,FL,33880,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012741894,,Sarasota,FL,34234,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011985671,,Ocala,FL,34470,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011871534,,Kissimmee,FL,34744,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021605859,,Stonecrest,GA,30038,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021103110,,Statesboro,GA,30458,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000215061,,Macon,GA,31211,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1718633,,Savannah,GA,31406,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012978921,,Albany,GA,31705,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007084829,,Columbus,GA,31903,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2970027,,Pocatello,ID,83201,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011279092,,Twin Falls,ID,83301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000210606,,Rexburg,ID,83440,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014707100,,Rexburg,ID,83440,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022159,,Boise,ID,83705,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003854877,,Waukegan,IL,60085,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007960092,,Elgin,IL,60123-1723,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3016255892,,Maywood,IL,60153,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014127560,,Chicago,IL,60617,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1470275,,Chicago,IL,60618,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3023833901,,Chicago,IL,60634,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003369924,,Chicago,IL,60652,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000206206,,Rockford,IL,61103,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000514678,,Peoria,IL,61604,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3020711716,,Wood River,IL,62095,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3001451631,,Carbondale,IL,62901,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003733819,,Indianapolis,IN,46226,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014902004,,Indianapolis,IN,46237,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013360213,,Griffith,IN,46319,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012263919,,Merrillville,IN,46410,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1831100,,South Bend,IN,46619,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006811800,,Terre Haute,IN,47807,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3004040118,,Council Bluffs,IA,51503,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014743521,,Topeka,KS,66614,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014705107,,Wichita,KS,67206,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022574882,,Wichita,KS,67218,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005523343,,Louisville,KY,40213,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3023713588,,Louisville,KY,40219,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3027297524,,Paducah,KY,42001,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1527812,,Owensboro,KY,42301-9752,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007011613,,New Orleans,LA,70128,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013370583,,Houma,LA,70360,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2376147,,Lafayette,LA,70501,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006197651,,Lake Charles,LA,70601,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000112586,,Baton Rouge,LA,70805,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006306298,,Shreveport,LA,71105,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2377777,,Monroe,LA,71203-4350,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011775602,,Alexandria,LA,71301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003885812,,Frederick,MD,21702,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021124237,,Worcester,MA,01604,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013154925,,Port Huron,MI,48060,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005568732,,Inkster,MI,48141,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1572453,,Farmington Hills,MI,48336,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005524146,,Flint,MI,48504,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011611235,,Flint,MI,48507,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013154939,,Flint,MI,48507,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006213918,,Saginaw,MI,48601,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006593072,,Lansing,MI,48910,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1876543,,Kalamazoo,MI,49007,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014120886,,Battle Creek,MI,49015,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3023858246,,Benton Harbor,MI,49022,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000115480,,Muskegon,MI,49441-3295,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007094934,,St. Paul,MN,55119,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006692070,,Moorhead,MN,56560,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013758223,,Meridian,MS,39301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3010749979,,Hattiesburg,MS,39401,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1971882,,St. Louis,MO,63108-1045,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3023864731,,Cape Girardeau,MO,63703,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013458603,,Independence,MO,64050,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013950163,,Kansas City,MO,64110,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1976018,,Columbia,MO,65201-5008,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003917251,,North Las Vegas,NV,89030,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021469904,,Las Vegas,NV,89103,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013164241,,Sparks,NV,89431,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2970021,,Reno,NV,89501,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3019840823,,Carson City,NV,89705,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643030,,Las Cruces,NM,88001,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007044566,,Winston-Salem,NC,27127,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3020227806,,Goldsboro,NC,27534,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011535765,,Raleigh,NC,27603,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012230191,,Greenville,NC,27834,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012619156,,Gastonia,NC,28054,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012979736,,Kannapolis,NC,28083,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006809636,,Charlotte,NC,28204,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006399749,,Charlotte,NC,28208,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006303460,,Fayetteville,NC,28301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2376782,,Fayetteville,NC,28303,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3023359434,,Fayetteville,NC,28306,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014948183,,Fayetteville,NC,28314,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003917693,,Wilmington,NC,28403,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3029965162,,Newark,OH,43055,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006633367,,Columbus,OH,43204,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3004498724,,Whitehall,OH,43213,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006986921,,Toledo,OH,43604,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022573293,,Toledo,OH,43605,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000717632,,Toledo,OH,43607,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3024595229,,Zanesville,OH,43701,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3023675901,,Cleveland,OH,44110,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000522112,,Cleveland,OH,44120,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005600079,,Canton,OH,44709,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022988848,,Mansfield,OH,44906,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021464437,,Edmond,OK,73034,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1640962,,Midwest City,OK,73110,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005480118,,Oklahoma City,OK,73139,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021985188,,Lawton,OK,73505,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643932,,Stillwater,OK,74074,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005600120,,Portland,OR,97206,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000126664,,Eugene,OR,97402,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011035511,,Erie,PA,16506,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3017890865,,Lancaster,PA,17601,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3017521151,,Williamsport,PA,17701,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014576101,,Allentown,PA,18103,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000210038,,Wilkes-Barre,PA,18706-5466,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3002717772,,Reading,PA,19601,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3015522135,,Sumter,SC,29150,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012618980,,Myrtle Beach,SC,29577,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021657448,,Greenville,SC,29615,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3017483005,,Greenwood,SC,29646,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011358294,,Rock Hill,SC,29732,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006192337,,Sioux Falls,SD,57104,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1044773,,Clarksville,TN,37042,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3026746628,,Clarksville,TN,37042,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3024843803,,Chattanooga,TN,37411,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1047111,,Johnson City,TN,37604-6704,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006118912,,Kingsport,TN,37664,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3020138665,,Memphis,TN,38119,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005688143,,Memphis,TN,38122-4048,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3019716403,,Cookeville,TN,38501,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003103926,,Lancaster,TX,75146,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1626549,,Dallas,TX,75228,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007118688,,Dallas,TX,75237,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003824349,,Texarkana,TX,75501,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013160130,,Longview,TX,75602,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014028128,,Lufkin,TX,75904,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3021500737,,Nacogdoches,TX,75965,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3004036082,,Arlington,TX,76010,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3002888345,,Ft. Worth,TX,76107,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022719386,,White Settlement,TX,76108,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003826898,,Fort Worth,TX,76114,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3002793370,,Wichita Falls,TX,76301,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3022477122,,Killeen,TX,76542,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007422326,,San Angelo,TX,76904,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003908049,,Houston,TX,77017,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643531,,Houston,TX,77018,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643692,,Houston,TX,77031,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003908050,,Houston,TX,77076,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014704481,,Humble,TX,77338,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014126875,,Channelview,TX,77530,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003190471,,Beaumont,TX,77708,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643560,,Bryan,TX,77801,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000215642,,College Station,TX,77840,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013186785,,Victoria,TX,77901,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2072896,,Laredo,TX,78040,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3010195960,,Laredo,TX,78040,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011272176,,Laredo,TX,78041,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1673491,,San Antonio,TX,78205,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005622193,,San Antonio,TX,78207,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006293236,,Corpus Christi,TX,78415,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643256,,McAllen,TX,78501,,FDA Blood Registration,,,,,,,,
