company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,source_file
"CorePharma, LLC",,3002535019,215 Wood Avenue,Middlesex,NJ,08846,USA,DRLS Registration,,Arpit Patel,arpit@corepharma.com,,,,,,fda_drug_registration_standardized.csv
"AIRGAS USA, LLC",,3002538328,201 N 23Rd St,McAllen,TX,78501-6942,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,,fda_drug_registration_standardized.csv
Medcyl Operations Inc.,,3002549301,4236 N Orange Blossom Trail,Orlando,FL,32804,USA,DRLS Registration,,William Wasserman,William@virtair.com,,,,,,fda_drug_registration_standardized.csv
Medcyl Services Ltd,,3002549301,4236 N Orange Blossom Trl,Orlando,FL,32804,USA,DRLS Registration,,William Wasserman,William@virtair.com,,,,,,fda_drug_registration_standardized.csv
"OXYGEN SERVICE CO., INC.",,3002557231,1111 PIERCE BUTLER,SAINT PAUL,MN,55104,USA,DRLS Registration,,Ryan Kriese,ryankriese@oxyserv.com,,,,,,fda_drug_registration_standardized.csv
Wausau Chemical Corporation,,3002567714,9919 Innovation Way,Wausau,WI,54401,USA,DRLS Registration,,Steve Tarras,starras@wausauchemical.com,,,,,,fda_drug_registration_standardized.csv
"F & F Feeds, Inc",,3002578606,2700 W South Ave,Emporia,KS,66801,USA,DRLS Registration,,Katie Bam,fandffeeds@gmail.com,,,,,,fda_drug_registration_standardized.csv
"Keystone Foods, LLC",,3002583222,3150 Nashville Road,Franklin,KY,42134-6976,USA,DRLS Registration,,Rocky Latham,rocky.latham@tyson.com,,,,,,fda_drug_registration_standardized.csv
United Farmers Coop,,3002586929,40137 577th Lane,New Ulm,MN,56073,USA,DRLS Registration,,Steve LeBrun,steve.lebrun@ufcmn.com,,,,,,fda_drug_registration_standardized.csv
"Helget Gas Products, Inc.",,3002587812,13534 NW INDUSTRIAL DR,BRIDGETON,MO,63044,USA,DRLS Registration,,Mike Latham,stlouis@helgetgas.com,,,,,,fda_drug_registration_standardized.csv
T & S Home Oxygen Supply Co.,,3002597228,123 Oxygen Drive,DuBois,PA,15801,USA,DRLS Registration,,Chris Stott,tshome02@verizon.net,,,,,,fda_drug_registration_standardized.csv
AstraZeneca Pharmaceuticals LP,,3002617771,633 Research Court,Frederick,MD,21703,USA,DRLS Registration,,Andy Spasoff,andrew.spasoff@astrazeneca.com,,,,,,fda_drug_registration_standardized.csv
"Pharm Ops, Inc.",,3002626861,101 Broad St.,Phillipsburg,NJ,08865,USA,DRLS Registration,,Girish Patel,girish.patel@pharmops.com,,,,,,fda_drug_registration_standardized.csv
"AIRGAS USA, LLC",,3002627102,9225 Sibley Hole Rd,Little Rock,AR,72209-8874,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,,fda_drug_registration_standardized.csv
"Koch Farms of Ashland, LLC",,3002644393,35800 Al Highway 21,Talladega,AL,35160,USA,DRLS Registration,,Clifton Shaddix,clifton.shaddix@kochfoods.com,,,,,,fda_drug_registration_standardized.csv
"Elite Laboratories, Inc.",,3002644678,165\144\135 Ludlow Avenue,Northvale,NJ,07647,USA,DRLS Registration,,Sharen Sharp,ssharp@elitepharma.com,,,,,,fda_drug_registration_standardized.csv
"Norco, inc.",,3002645208,1405 American Legion Blvd,Mountain Home,ID,83647,USA,DRLS Registration,,Adam Kelly,adamk@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
"Norco, Inc.",,3002645210,150 Shannon Dr,Nampa,ID,83687,USA,DRLS Registration,,Emily Wolters,emilyw@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
"Norco, Inc.",,3002645211,400 Main St.,Boise,ID,83702,USA,DRLS Registration,,Brent Christensen,brentc@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
"Norco, Inc.",,3002646220,4639 Yellowstone Hwy,Chubbuck,ID,83202,USA,DRLS Registration,,Ken Weaver,kennethw@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
"Norco, Inc.",,3002646229,6102 East Trent Ave.,Spokane,WA,99212,USA,DRLS Registration,,Ryan Harris,rharris@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
Heartland Industries Incorporated,,3002651950,9727 Green Park Industrial Dr,Saint Louis,MO,63123,USA,DRLS Registration,,Michael Macauley,mmacauley@heartlandindustries.org,,,,,,fda_drug_registration_standardized.csv
Shiseido America Inc.,,3002653086,366 Princeton Hightstown Rd,East Windsor,NJ,08520,USA,DRLS Registration,,Svetlana Ilyukhina,silyukhina@sac.shiseido.com,,,,,,fda_drug_registration_standardized.csv
"Advanced Oxy-Med Services, Inc.",,3002653945,5 Jeanne Dr. Ste 3,Newburgh,NY,12550,USA,DRLS Registration,,Harry Lawrence,advanced-sleep@hotmail.com,,,,,,fda_drug_registration_standardized.csv
LS Promotions INC.,,3002657228,2905 Veterans Memorial Hwy,Ronkonkoma,NY,11779,USA,DRLS Registration,,Stela Cruz,stela.cruz@nassaucandy.com,,,,,,fda_drug_registration_standardized.csv
"GRAM Laboratories, Inc.",,3002657995,1761 Kaiser Avenue,Irvine,CA,92614,USA,DRLS Registration,,Rajaram Vaidyanathan,rajaram.vaidyanathan@gramlabs.com,,,,,,fda_drug_registration_standardized.csv
Carolinas Cord Blood Bank,,3002663011,2400 Pratt St Ste 1400,Durham,NC,27705-3976,USA,DRLS Registration,,Amanda Parrish,amanda.b.parrish@duke.edu,,,,,,fda_drug_registration_standardized.csv
"Seventh Street Medical Supply, Inc",,3002666844,307 E. Pennsylvania Blvd.,Feasterville,PA,19053,USA,DRLS Registration,,"Seventh Street Medical Supply, Inc",terrymcfly@comcast.net,,,,,,fda_drug_registration_standardized.csv
"Murphy Brown LLC, Milford Feed Mill",,3002667367,585 E 6th Ave,Milford,UT,84751-0100,USA,DRLS Registration,,Jeremy Hardy,jlhardy@smithfield.com,,,,,,fda_drug_registration_standardized.csv
"Ampharmco, LLC",,3002668504,1401 Joel East Rd,Fort Worth,TX,76140,USA,DRLS Registration,,Alan Todd,Alan.Todd@dechra.com,,,,,,fda_drug_registration_standardized.csv
Lincare Inc. dba United Medical,,3002674097,707 North Cardinal,Mountain Home,AR,72653,USA,DRLS Registration,,Collin Waller,CWALLER1@LINCARE.COM,,,,,,fda_drug_registration_standardized.csv
"Nippon Sanso Matheson, Inc.",,3002674972,1297 Feura Bush Rd,Feura Bush,NY,12067,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,,fda_drug_registration_standardized.csv
"Cosmax Usa, Corporation",,3002679704,300 Milik Street,Carteret,NJ,07008,USA,DRLS Registration,,Bryan Kim,sookyum.kim@cosmax.com,,,,,,fda_drug_registration_standardized.csv
Lampton Welding Supply Co Inc,,3002687909,109 S Broadway Blvd,Salina,KS,67401,USA,DRLS Registration,,Todd Dunn,todd.dunn@lampton.com,,,,,,fda_drug_registration_standardized.csv
"Cosmetic Solutions, LLC",,3002692859,6101 Park of Commerce Blvd,Boca Raton,FL,33487,USA,DRLS Registration,,Kathy Sjogreen,kathys@naturalskincare.com,,,,,,fda_drug_registration_standardized.csv
"Eurofins S-F Analytical Laboratories, Inc.",,3002696547,2345 S 170th St,New Berlin,WI,53151,USA,DRLS Registration,,Fran Saunders,fran.saunders@ft.eurofinsus.com,,,,,,fda_drug_registration_standardized.csv
"Eurofins S-F Analytical Laboratories, Inc.",,3002696547,2300 S 170th St,New Berlin,WI,53151,USA,DRLS Registration,,Rachel Orsini,rachel.orsini@ft.eurofinsus.com,,,,,,fda_drug_registration_standardized.csv
Draper Valley Farms,,3002710276,575 W Main St,Chehalis,WA,98532,USA,DRLS Registration,,Mr. Dan Hickson,dan.hickson@dvfmv.com,,,,,,fda_drug_registration_standardized.csv
"GMP Laboratories of America, Inc.",,3002710875,2931 E. La Jolla St.,Anaheim,CA,92806,USA,DRLS Registration,,Gloria Walton,gloria@gmplabs.com,,,,,,fda_drug_registration_standardized.csv
"Cayman Chemical Company, Inc.",,3002715502,1180 E. Ellsworth Rd.,Ann Arbor,MI,48108,USA,DRLS Registration,,Wendy Lipka,wlipka@caymanchem.com,,,,,,fda_drug_registration_standardized.csv
Vintage Chemical Inc,,3002718545,2007 Bremer Road,Fort Wayne,IN,46803,USA,DRLS Registration,,Samih Abouhalkah,samih@vintagechemical.com,,,,,,fda_drug_registration_standardized.csv
CoreTex Products Inc,,3002719565,1311 N Main Ave,Erwin,TN,37650,USA,DRLS Registration,,Barbara Norton,skincare@coretexproducts.com,,,,,,fda_drug_registration_standardized.csv
"Haun Welding Supply, Inc.",,3002731446,448 Commerce Road,Vestal,NY,13850,USA,DRLS Registration,,Chris Ryan,cryan@thehaunedge.com,,,,,,fda_drug_registration_standardized.csv
Bickett Machine and Gas Supply Inc,,3002732516,1411 Robinson Ave,Portsmouth,OH,45662-3508,USA,DRLS Registration,,F. M. CoBurn,FCoBurn@Bicketts.com,,,,,,fda_drug_registration_standardized.csv
"Kaup Pharmacy, Inc.",,3002732685,1201 Commerce St.,Fort Recovery,OH,45846,USA,DRLS Registration,,Eric Schoenherr,eric@kauppharmacy.com,,,,,,fda_drug_registration_standardized.csv
"AIRGAS USA, LLC",,3002732724,92 Black Rd,London,KY,40741-9668,USA,DRLS Registration,,Stanley Queener,stanley.queener@airgas.com,,,,,,fda_drug_registration_standardized.csv
"Nippon Sanso Matheson, Inc.",,3002732755,7635 Kiln Delisle Rd,Pass Christian,MS,39571,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,,fda_drug_registration_standardized.csv
"IAM ACQUISITIONS, LLC",,3002737968,260 Prospect Plains Rd,Cranbury,NJ,08512,USA,DRLS Registration,,Dawn Stastny,dawn.stastny@coregistics.com,,,,,,fda_drug_registration_standardized.csv
AHC Products Inc,,3002745172,301 W Broadway St,Winchester,KY,40391,USA,DRLS Registration,,Mark Wolf,mwolf@ahcpinc.com,,,,,,fda_drug_registration_standardized.csv
"G.S. COSMECEUTICAL USA, INC.",,3002749414,131 Pullman Street,Livermore,CA,94551,USA,DRLS Registration,,Rita Singh,rita@gscos.com,,,,,,fda_drug_registration_standardized.csv
"Pure Source, LLC",,3002754162,9750 NW 17th St,Doral,FL,33172,USA,DRLS Registration,,Raquel Torres,Raquel@thepuresource.com,,,,,,fda_drug_registration_standardized.csv
I Shay Cosmetics Inc.,,3002757783,25111 Normandi Ave,Harbor City,CA,90710,USA,DRLS Registration,,Andre Stevens,tbrooke10@yahoo.com,,,,,,fda_drug_registration_standardized.csv
"Pharma Packaging Solutions, LLC",,3002763532,341 JD Yarnell Industrial Parkway,Clinton,TN,37716,USA,DRLS Registration,,Tony Freyre,tony.freyre@tjoapack.com,,,,,,fda_drug_registration_standardized.csv
"E-BEAM Services, Inc.",,3002768455,2775 Henkle Dr,Lebanon,OH,45036,USA,DRLS Registration,,Jennifer Griggs,jgriggs@ebeamservices.com,,,,,,fda_drug_registration_standardized.csv
"BAY STREET PHARMACY, INC",,3002770257,9770 PRIMROSE DRIVE,SEBASTIAN,FL,32976-3013,USA,DRLS Registration,,THERESA TOLLE,theresa.tolle@baystreetpharmacy.com,,,,,,fda_drug_registration_standardized.csv
"Reed-Lane, Inc.",,3002772224,359 Newark Pompton Turnpike,Wayne,NJ,07470,USA,DRLS Registration,,Patricia Neglia-Elvin,regulatory@reedlane.com,,,,,,fda_drug_registration_standardized.csv
Baxalta US Inc.,,3002772556,15903 Strathern St,Van Nuys,CA,91406,USA,DRLS Registration,,Babak Haghiri,Babak.Haghiri@takeda.com,,,,,,fda_drug_registration_standardized.csv
SEAGEN INC.,,3002781621,21823 30th Drive SE,Bothell,WA,98021,USA,DRLS Registration,,Susan Bullock,susan.bullock@pfizer.com,,,,,,fda_drug_registration_standardized.csv
"Pacira Pharmaceuticals, Inc.",,3002783962,10450 Science Center Dr,San Diego,CA,92121,USA,DRLS Registration,,Regina Mirra,Regina.Mirra@pacira.com,,,,,,fda_drug_registration_standardized.csv
"Rainbow Gold Products, Inc.",,3002784388,1610 Sardis Drive,Sardis City,AL,35956,USA,DRLS Registration,,Dennis Boyette,dennisb@rainbowgoldproducts.com,,,,,,fda_drug_registration_standardized.csv
Mc6 Cattle Feeders,,3002793313,5050 North Hwy 385,Hereford,TX,79045,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,,fda_drug_registration_standardized.csv
"Air Products and Chemicals, Inc.",,3002793351,5503 W. Baker Rd.,Baytown,TX,77520,USA,DRLS Registration,,Katina Humen,humenks@airproducts.com,,,,,,fda_drug_registration_standardized.csv
Five Rivers Cattle Feeding-Kuner Feedlot,,3002794714,28625 US Highway 34,Kersey,CO,80644,USA,DRLS Registration,,Job Luque,job.luque@5rcattle.com,,,,,,fda_drug_registration_standardized.csv
"Technical Gas Products, Inc.",,3002796048,101 N Plains Industrial Rd BLDG 3 Ste C,Wallingford,CT,06492,USA,DRLS Registration,,Mario Lisi,corpops@tgpoxygen.com,,,,,,fda_drug_registration_standardized.csv
Boise Valley Feeders LLC.,,3002796848,2201 Ridgeway Road,Parma,ID,83660,USA,DRLS Registration,,Kimberly Broesel,kimberly.broesel@agribeef.com,,,,,,fda_drug_registration_standardized.csv
"Foster Delivery Science, Inc.",,3002797120,36 Ridge Road,Putnam,CT,06260,USA,DRLS Registration,,James Turner,jturner@severpharmasolutions.com,,,,,,fda_drug_registration_standardized.csv
"Eisinger Smith, LLC",,3002801730,1245 Viceroy Dr.,Dallas,TX,75247-3908,USA,DRLS Registration,,Steve Harvey,steve@liddellco.com,,,,,,fda_drug_registration_standardized.csv
West Services and Solutions LLC,,3002804236,530 Herman O West Dr,Exton,PA,19341,USA,DRLS Registration,,Matthew Woods,Matthew.woods@westpharma.com,,,,,,fda_drug_registration_standardized.csv
"O2 Plus, Inc",,3002805587,163 N Highway 113,Carrollton,GA,30117,USA,DRLS Registration,,Dwight Woodruff,dwight.woodruff@o2plusinc.com,,,,,,fda_drug_registration_standardized.csv
Capri Aromatics US Inc,,3002814372,6 Nevius Place,Somerset,NJ,08873,USA,DRLS Registration,,Rajiv Chainani,caprimint@aol.com,,,,,,fda_drug_registration_standardized.csv
Ridley USA Inc.,,3002816388,334 Industrial Park Drive,Flemingsburg,KY,41041-9372,USA,DRLS Registration,,Shelley Turner,regulatoryfeed@alltech.com,,,,,,fda_drug_registration_standardized.csv
"Frontier Home Medical, Inc.",,3002817832,304 W 8TH St,Cozad,NE,69130,USA,DRLS Registration,,Jeff Howerter,drugs@fdaregistrationassistance.com,,,,,,fda_drug_registration_standardized.csv
Nutra-Med Packaging LLC,,3002821211,118 Algonquin Parkway,Whippany,NJ,07981,USA,DRLS Registration,,Kunal Gupta,kunal@nutra-med.com,,,,,,fda_drug_registration_standardized.csv
Nutra-Med Packaging LLC,,3002821211,601 Murray Rd,East Hanover,NJ,07936,USA,DRLS Registration,,Kunal Gupta,kunal@nutra-med.com,,,,,,fda_drug_registration_standardized.csv
ELEMENTAL ANALYSIS INC,,3002828052,"2101 Capstone Drive, Suite 110",Lexington,KY,40511,USA,DRLS Registration,,Kathryn Stocks,kstocks@elementalanalysis.com,,,,,,fda_drug_registration_standardized.csv
"June Jacobs Labs, LLC",,3002832995,46 Graphic Place,Moonachie,NJ,07074-1106,USA,DRLS Registration,,Ayodele Ajayi,AAjayi@Junejacobslabs.com,,,,,,fda_drug_registration_standardized.csv
Vericel Corporation,,3002836339,64 Sidney St,Cambridge,MA,02139,USA,DRLS Registration,,Cynthia Entstrasser,centstrasser@vcel.com,,,,,,fda_drug_registration_standardized.csv
Vericel Corporation,,3002836339,64 Sidney St,Cambridge,MA,02139,USA,DRLS Registration,,Cynthia Entstrasser,centstrasser@vcel.com,,,,,,fda_drug_registration_standardized.csv
Linde Gas & Equipment Inc.,,3002861014,1939 Bluff Rd,Columbia,SC,29201,USA,DRLS Registration,,Jennifer Miller,Jennifer.Miller@linde.com,,,,,,fda_drug_registration_standardized.csv
Precare Corp,,3002864192,150 Marcus Blvd,Hauppauge,NY,11788,USA,DRLS Registration,,Michael Neman,Michael.Neman@precare.com,,,,,,fda_drug_registration_standardized.csv
Precare Corp.,,3002864192,100 Oser Ave,Hauppauge,NY,11788,USA,DRLS Registration,,Michael Neman,Michael.Neman@precare.com,,,,,,fda_drug_registration_standardized.csv
Particle Dynamics dba Codis,,3002864625,2223 Killion Ave.,Seymour,IN,47274,USA,DRLS Registration,,Rebecca Connors,rconnors@codis.com,,,,,,fda_drug_registration_standardized.csv
"Omega Biological Laboratories, Inc.",,3002864704,56 PARK AVENUE,LYNDHURST,NJ,07071,USA,DRLS Registration,,Tom Wey,twey@omegabiochem.com,,,,,,fda_drug_registration_standardized.csv
"Celltrion Branchburg, LLC",,3002889358,33 ImClone Drive,Branchburg,NJ,08876,USA,DRLS Registration,,Sabina Incantalupo,incantalupo_sabina@celltrion.com,,,,,,fda_drug_registration_standardized.csv
Univar Solutions USA LLC,,3002914735,200 Dean Sievers Place,Morrisville,PA,19067,USA,DRLS Registration,,Mike Comerford,mike.comerford@univarsolutions.com,,,,,,fda_drug_registration_standardized.csv
Medical Technologies Inc,,3002914929,401 W College St,Lake Charles,LA,70605,USA,DRLS Registration,,John D.Monlezun Sr,jd@medtechofLc.com,,,,,,fda_drug_registration_standardized.csv
ADPEN Laboratories Inc.,,3002917212,11757 Central Parkway,Jacksonville,FL,32224,USA,DRLS Registration,,David Perez,DP@adpen.com,,,,,,fda_drug_registration_standardized.csv
GenTrac Inc.,,3002919848,2232 Pleasant View Rd,Middleton,WI,53562,USA,DRLS Registration,,Susan Bullock,susan.bullock@pfizer.com,,,,,,fda_drug_registration_standardized.csv
"Phillips-Medisize, LLC",,3002919960,409 Technology Dr. West,Menomonie,WI,54751,USA,DRLS Registration,,Julie Weghorn,Julie.Weghorn@phillipsmedisize.com,,,,,,fda_drug_registration_standardized.csv
Phillips Medisize LLC,,3002919960,428 Technology Drive East,Menomonie,WI,54751,USA,DRLS Registration,,Cheryl Norder,cheryl.norder@molex.com,,,,,,fda_drug_registration_standardized.csv
Accugenix LLC,,3002920000,614 Interchange Blvd,Newark,DE,19711,USA,DRLS Registration,,Nancy Catricks,nancy.catricks@crl.com,,,,,,fda_drug_registration_standardized.csv
"Jaymac Pharmaceuticals, L.L.C.",,3002921361,2085 I 49 Service Rd,Sunset,LA,70584,USA,DRLS Registration,,Elizabeth Trezza,beth@danielstrezza.com,,,,,,fda_drug_registration_standardized.csv
DHL SUPPLY CHAIN (USA),,3002922300,98 Excellence Way,Vonore,TN,37885,USA,DRLS Registration,,John Kropczynski,Regulatory@dhl.com,,,,,,fda_drug_registration_standardized.csv
"Catalent CTS, LLC",,3002929455,10245 Hickman Mills Dr,Kansas City,MO,64137,USA,DRLS Registration,,Steve McKeown,steven.mckeown@catalent.com,,,,,,fda_drug_registration_standardized.csv
"Larry's Home Oxygen, Inc.",,3002931334,115 S Grand St.,Enid,OK,73701,USA,DRLS Registration,,Larry Jantzen,larry@larryshomeoxygen.com,,,,,,fda_drug_registration_standardized.csv
"A PLUS HOME MEDICAL, INC.",,3002935525,"619 South Washington, Suite 102",Moscow,ID,83843,USA,DRLS Registration,,Adam Rummer,adam@nwdme.com,,,,,,fda_drug_registration_standardized.csv
"Norco, Inc",,3002935552,146 North 2nd East,Rexburg,ID,83440,USA,DRLS Registration,,Greg Kinney,Gregk@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
"Amphastar Pharmaceuticals, Inc.",,3002936358,11570 6th Street,Rancho Cucamonga,CA,91730,USA,DRLS Registration,,Magda Albedrop,MagdaA@amphastar.com,,,,,,fda_drug_registration_standardized.csv
"Simoniz Saniclean, LLC",,3002936783,299 Dividend Road,Rocky Hill,CT,06067,USA,DRLS Registration,,Scott Paterson,spaterson@simoniz.com,,,,,,fda_drug_registration_standardized.csv
QuestSpecialty Corporation,,3002937340,2001 E. Tom Green St.,Brenham,TX,77833,USA,DRLS Registration,,Craig Bernard,c.bernard@questspecialty.com,,,,,,fda_drug_registration_standardized.csv
"Norco, Inc.",,3002938452,925 Vandercook Way,Longview,WA,98632,USA,DRLS Registration,,Carli Quitugua,Carliq@norco-inc.com,,,,,,fda_drug_registration_standardized.csv
Alcami Carolinas Corporation,,3002940424,10 Lomar Park Drive,Pepperell,MA,01463,USA,DRLS Registration,,Sonia Smith,sonia.smith@alcami.com,,,,,,fda_drug_registration_standardized.csv
Alcami Carolinas Corporation,,3002940424,20 Mill Street,Pepperell,MA,01463,USA,DRLS Registration,,Sonia Smith,sonia.smith@alcami.com,,,,,,fda_drug_registration_standardized.csv
MED-AIR TRANSFILL,,3002940723,4503 HUNTER ROAD,SAN MARCOS,TX,78666,USA,DRLS Registration,,Mike Knoll,michael.knoll@rotech.com,,,,,,fda_drug_registration_standardized.csv
Janssen Ortho LLC,,3002942061,"State Road 933 KM 0.1,Mamey Ward",Gurabo,PR,00778,USA,DRLS Registration,,Maribel Torres-Cartagena,mtorr162@its.jnj.com,,,,,,fda_drug_registration_standardized.csv
"ADF Welding & Medical, Inc.",,3002943268,312 Dodd Blvd SE,Rome,GA,30161-6642,USA,DRLS Registration,,Ryan Fox,rfox@adfwelding.com,,,,,,fda_drug_registration_standardized.csv
"Carolina Home Medical, Inc.",,3002943271,1301 Commerce Drive,New Bern,NC,28562,USA,DRLS Registration,,Stephanie Grace,sgrace@carolinahomemedical.com,,,,,,fda_drug_registration_standardized.csv
AgState,,3002952622,185 West 1st Street,Newell,IA,50568,USA,DRLS Registration,,Geoff Smith,gsmith@agstate.org,,,,,,fda_drug_registration_standardized.csv
"Nippon Sanso Matheson, Inc.",,3002959647,1311 E Saint Joseph St,Rapid City,SD,57701,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,,fda_drug_registration_standardized.csv
"Bossong Hosiery Mills, Inc",,3002960458,840 West Salisbury Street,Asheboro,NC,27203,USA,DRLS Registration,,F. Huntley Bossong,hbossong@bossonghosiery.com,,,,,,fda_drug_registration_standardized.csv
Knoa Pharmaceuticals LLC,,3002960808,4701 International Blvd W,Wilson,NC,27893,USA,DRLS Registration,,Jacqueline Nelson,jacqueline.nelson@pharma.com,,,,,,fda_drug_registration_standardized.csv
"Koch Meat Co., Inc",,3002961141,1001 Birmingham Hwy,Chattanooga,TN,37419,USA,DRLS Registration,,David Parker,David.Parker@kochfoods.com,,,,,,fda_drug_registration_standardized.csv
"Sarati International, Inc.",,3002979812,27502 Ted Hunt Road,Los Fresnos,TX,78566,USA,DRLS Registration,,John Ward,qualitymanager@sarati.com,,,,,,fda_drug_registration_standardized.csv
"J.M. Huber Micropowders, Inc.",,3002981536,3150 Gardner Expy.,Quincy,IL,62305,USA,DRLS Registration,,William Pitcock,HEM.NTRDocRequest@huber.com,,,,,,fda_drug_registration_standardized.csv
"GWM Enterprises, Inc.",,3002982359,107 Smith Church Road,Roanoke Rapids,NC,27870,USA,DRLS Registration,,Mike Jeffers,mike@drugcopharmacy.com,,,,,,fda_drug_registration_standardized.csv
"Higley Industries, Inc.",,3002984417,2330 Industrial Pkwy SW,Dyersville,IA,52040,USA,DRLS Registration,,Lance Hummel,Lancehummel@higleyinc.com,,,,,,fda_drug_registration_standardized.csv
Akron Coating & Adhesives,,3002992168,365 Stanton Ave,Akron,OH,44301,USA,DRLS Registration,,John C. Questel,jcquestel@akroncoating.com,,,,,,fda_drug_registration_standardized.csv
Phibro Animal Health Corporation,,3002993002,3048 Research Dr,State College,PA,16801,USA,DRLS Registration,,Melissa Bateson,melissa.bateson@pahc.com,,,,,,fda_drug_registration_standardized.csv
"Johnson Drug Company, Inc",,3002994189,714 New Bridge Road,Jacksonville,NC,28540,USA,DRLS Registration,,Timothy Rouse,timothy@johnsondrugco.com,,,,,,fda_drug_registration_standardized.csv
"NeilMed Pharmaceuticals, Inc",,3002998723,601 Aviation Blvd,Santa Rosa,CA,95403,USA,DRLS Registration,,Dinesh Patel,dinesh.patel@neilmed.com,,,,,,fda_drug_registration_standardized.csv
Archbold Container Corporation,,3003003362,800 W Barre Rd,Archbold,OH,43502,USA,DRLS Registration,,Mike Burkholder,mburkholder@accgbp.com,,,,,,fda_drug_registration_standardized.csv
EDERER DAIRY SUPPLY LLC,,3003009387,E5918 Irish Valley Rd,Plain,WI,53577,USA,DRLS Registration,,Patrick Ederer,eds@ederersllc.com,,,,,,fda_drug_registration_standardized.csv
"IPR Pharmaceuticals, Inc",,3003009422,Rd 188 Lot 17 San Isidro Industrial Park,Canovanas,PR,00729,USA,DRLS Registration,,Joaquin Ortiz,joaquin.ortiz@astrazeneca.com,,,,,,fda_drug_registration_standardized.csv
AndersonBrecon Inc.,,3003015528,1635 New Milford School Road,Rockford,IL,61109,USA,DRLS Registration,,Brad Disch,Brad.Disch@pci.com,,,,,,fda_drug_registration_standardized.csv
Isomedix Operations Inc,,3003015552,2500 Commerce Dr,Libertyville,IL,60048,USA,DRLS Registration,,Tim Zimmerman,tim_zimmerman@steris.com,,,,,,fda_drug_registration_standardized.csv
"AIRGAS USA, LLC",,3003015887,2210 Swisco Rd,Sulphur,LA,70665-8220,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,,fda_drug_registration_standardized.csv
Mountaire Farms Inc,,3003018178,203 Morris Farm Rd,Candor,NC,27229,USA,DRLS Registration,,Yuri Selivanenco,yselivanenco@mountaire.com,,,,,,fda_drug_registration_standardized.csv
"Medical Gases, Inc.",,3003018872,71 Swalm St.,Westbury,NY,11590,USA,DRLS Registration,,Greg Sajnenkoff,licensing@brcompliance.com,,,,,,fda_drug_registration_standardized.csv
Messer LLC,,3003024790,210 North Cedar Street,Coffeyville,KS,67337,USA,DRLS Registration,,John Hudy,john.hudy@messer-us.com,,,,,,fda_drug_registration_standardized.csv
"American Welding & Gas, Inc.",,3003027071,759 Newtown Pike,Lexington,KY,40511,USA,DRLS Registration,,Lori Young,AWG@asteriskllc.com,,,,,,fda_drug_registration_standardized.csv
"Raining Rose, Inc.",,3003031992,100 30th St Drive SE,Cedar Rapids,IA,52403,USA,DRLS Registration,,Kim Chandler,kchandler@rainingrose.com,,,,,,fda_drug_registration_standardized.csv
"AAA Molybdenum Products, Inc.",,3003040516,"7233 W 116th Pl, Ste C",Broomfield,CO,80020,USA,DRLS Registration,,Alec Cookman,acookman@aaamolybdenum.com,,,,,,fda_drug_registration_standardized.csv
"Reliant Holding, Ltd.",,3003053119,Rt 2 Box 110,Guymon,OK,73942,USA,DRLS Registration,,Daniel Herrera,dherrera@floco2.com,,,,,,fda_drug_registration_standardized.csv
"JCG Farms of Alabama, LLC",,3003057048,1750 Rome Hwy,Rockmart,GA,30153,USA,DRLS Registration,,Wesley Suggs,wesley.suggs@kochfoods.com,,,,,,fda_drug_registration_standardized.csv
Machine & Welding Supply Company dba Arc3 Gases South,,3003057063,519 Hwy 124,Greenville,SC,29611,USA,DRLS Registration,,Tommy Williams,tommy.williams@arc3gases.com,,,,,,fda_drug_registration_standardized.csv
"Nippon Sanso Matheson, Inc.",,3003057393,6775 Central Ave,Newark,CA,94560,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,,fda_drug_registration_standardized.csv
MassBiologics,,3003058218,460 Walk Hill Street,Boston,MA,02126,USA,DRLS Registration,,Tracy TreDenick,tracy.tredenick@umassmed.edu,,,,,,fda_drug_registration_standardized.csv
Isomedix Operations Inc.,,3003058448,1000 Sarah Pl,Ontario,CA,91761-8621,USA,DRLS Registration,,Than Houn,Than_Houn@steris.com,,,,,,fda_drug_registration_standardized.csv
Advanced Cosmetic Research Laboratories,,3003059934,20550 Prairie Street,Chatsworth,CA,91311,USA,DRLS Registration,,Kitty Hunter,adrian@advancedcosmeticlabs.com,,,,,,fda_drug_registration_standardized.csv
